date,year,month,commodity,category,unit,currency,price
2011-06-29,2011,6,Copper,industrial_metal,tonne,USD,9475.7304
2011-06-30,2011,6,Copper,industrial_metal,tonne,USD,9573.5119
2011-07-01,2011,7,Copper,industrial_metal,tonne,USD,9252.5074
2011-07-04,2011,7,Copper,industrial_metal,tonne,USD,8781.7965
2011-07-05,2011,7,Copper,industrial_metal,tonne,USD,8927.4386
2011-07-06,2011,7,Copper,industrial_metal,tonne,USD,8933.4645
2011-07-07,2011,7,Copper,industrial_metal,tonne,USD,9145.935
2011-07-08,2011,7,Copper,industrial_metal,tonne,USD,9383.8947
2011-07-11,2011,7,Copper,industrial_metal,tonne,USD,9456.462
2011-07-12,2011,7,Copper,industrial_metal,tonne,USD,9664.8744
2011-07-13,2011,7,Copper,industrial_metal,tonne,USD,9717.1601
2011-07-14,2011,7,Copper,industrial_metal,tonne,USD,9834.4456
2011-07-15,2011,7,Copper,industrial_metal,tonne,USD,9631.5754
2011-07-18,2011,7,Copper,industrial_metal,tonne,USD,9587.5099
2011-07-19,2011,7,Copper,industrial_metal,tonne,USD,9639.9246
2011-07-20,2011,7,Copper,industrial_metal,tonne,USD,9834.515
2011-07-21,2011,7,Copper,industrial_metal,tonne,USD,9704.8218
2011-07-22,2011,7,Copper,industrial_metal,tonne,USD,9817.2917
2011-07-25,2011,7,Copper,industrial_metal,tonne,USD,9719.5708
2011-07-26,2011,7,Copper,industrial_metal,tonne,USD,9672.649
2011-07-27,2011,7,Copper,industrial_metal,tonne,USD,9861.375
2011-07-28,2011,7,Copper,industrial_metal,tonne,USD,9329.3001
2011-07-29,2011,7,Copper,industrial_metal,tonne,USD,9065.4719
2011-08-01,2011,8,Copper,industrial_metal,tonne,USD,8806.0505
2011-08-02,2011,8,Copper,industrial_metal,tonne,USD,8407.1686
2011-08-03,2011,8,Copper,industrial_metal,tonne,USD,8438.7674
2011-08-04,2011,8,Copper,industrial_metal,tonne,USD,8765.7479
2011-08-05,2011,8,Copper,industrial_metal,tonne,USD,8822.6004
2011-08-08,2011,8,Copper,industrial_metal,tonne,USD,8975.352
2011-08-09,2011,8,Copper,industrial_metal,tonne,USD,9305.4251
2011-08-10,2011,8,Copper,industrial_metal,tonne,USD,9649.9085
2011-08-11,2011,8,Copper,industrial_metal,tonne,USD,9616.63
2011-08-12,2011,8,Copper,industrial_metal,tonne,USD,9929.9029
2011-08-15,2011,8,Copper,industrial_metal,tonne,USD,9892.0028
2011-08-16,2011,8,Copper,industrial_metal,tonne,USD,9629.2858
2011-08-17,2011,8,Copper,industrial_metal,tonne,USD,9469.4307
2011-08-18,2011,8,Copper,industrial_metal,tonne,USD,9125.6061
2011-08-19,2011,8,Copper,industrial_metal,tonne,USD,8980.6892
2011-08-22,2011,8,Copper,industrial_metal,tonne,USD,8978.1189
2011-08-23,2011,8,Copper,industrial_metal,tonne,USD,9236.1391
2011-08-24,2011,8,Copper,industrial_metal,tonne,USD,9671.8779
2011-08-25,2011,8,Copper,industrial_metal,tonne,USD,9310.1739
2011-08-26,2011,8,Copper,industrial_metal,tonne,USD,9427.8221
2011-08-29,2011,8,Copper,industrial_metal,tonne,USD,9189.5101
2011-08-30,2011,8,Copper,industrial_metal,tonne,USD,9340.7093
2011-08-31,2011,8,Copper,industrial_metal,tonne,USD,9329.0187
2011-09-01,2011,9,Copper,industrial_metal,tonne,USD,8922.1359
2011-09-02,2011,9,Copper,industrial_metal,tonne,USD,9209.8162
2011-09-05,2011,9,Copper,industrial_metal,tonne,USD,9106.357
2011-09-06,2011,9,Copper,industrial_metal,tonne,USD,9035.6251
2011-09-07,2011,9,Copper,industrial_metal,tonne,USD,8854.8601
2011-09-08,2011,9,Copper,industrial_metal,tonne,USD,8797.4742
2011-09-09,2011,9,Copper,industrial_metal,tonne,USD,8987.1017
2011-09-12,2011,9,Copper,industrial_metal,tonne,USD,9010.0283
2011-09-13,2011,9,Copper,industrial_metal,tonne,USD,9145.5231
2011-09-14,2011,9,Copper,industrial_metal,tonne,USD,9268.8685
2011-09-15,2011,9,Copper,industrial_metal,tonne,USD,9596.4459
2011-09-16,2011,9,Copper,industrial_metal,tonne,USD,9486.0795
2011-09-19,2011,9,Copper,industrial_metal,tonne,USD,9122.6375
2011-09-20,2011,9,Copper,industrial_metal,tonne,USD,9406.8056
2011-09-21,2011,9,Copper,industrial_metal,tonne,USD,9326.4523
2011-09-22,2011,9,Copper,industrial_metal,tonne,USD,9595.4449
2011-09-23,2011,9,Copper,industrial_metal,tonne,USD,9655.6327
2011-09-26,2011,9,Copper,industrial_metal,tonne,USD,9581.541
2011-09-27,2011,9,Copper,industrial_metal,tonne,USD,9633.2207
2011-09-28,2011,9,Copper,industrial_metal,tonne,USD,10062.9235
2011-09-29,2011,9,Copper,industrial_metal,tonne,USD,10480.277
2011-09-30,2011,9,Copper,industrial_metal,tonne,USD,10330.1503
2011-10-03,2011,10,Copper,industrial_metal,tonne,USD,10224.1051
2011-10-04,2011,10,Copper,industrial_metal,tonne,USD,10367.1437
2011-10-05,2011,10,Copper,industrial_metal,tonne,USD,9993.9164
2011-10-06,2011,10,Copper,industrial_metal,tonne,USD,9978.5244
2011-10-07,2011,10,Copper,industrial_metal,tonne,USD,9875.2294
2011-10-10,2011,10,Copper,industrial_metal,tonne,USD,9869.7493
2011-10-11,2011,10,Copper,industrial_metal,tonne,USD,9581.4218
2011-10-12,2011,10,Copper,industrial_metal,tonne,USD,9160.6711
2011-10-13,2011,10,Copper,industrial_metal,tonne,USD,8708.4998
2011-10-14,2011,10,Copper,industrial_metal,tonne,USD,8555.0908
2011-10-17,2011,10,Copper,industrial_metal,tonne,USD,8568.2323
2011-10-18,2011,10,Copper,industrial_metal,tonne,USD,8614.1565
2011-10-19,2011,10,Copper,industrial_metal,tonne,USD,9132.6427
2011-10-20,2011,10,Copper,industrial_metal,tonne,USD,9408.1387
2011-10-21,2011,10,Copper,industrial_metal,tonne,USD,9162.9641
2011-10-24,2011,10,Copper,industrial_metal,tonne,USD,9258.8747
2011-10-25,2011,10,Copper,industrial_metal,tonne,USD,9165.9777
2011-10-26,2011,10,Copper,industrial_metal,tonne,USD,9115.5375
2011-10-27,2011,10,Copper,industrial_metal,tonne,USD,9179.5157
2011-10-28,2011,10,Copper,industrial_metal,tonne,USD,9333.2129
2011-10-31,2011,10,Copper,industrial_metal,tonne,USD,9240.9749
2011-11-01,2011,11,Copper,industrial_metal,tonne,USD,9486.9645
2011-11-02,2011,11,Copper,industrial_metal,tonne,USD,9178.8988
2011-11-03,2011,11,Copper,industrial_metal,tonne,USD,9188.7928
2011-11-04,2011,11,Copper,industrial_metal,tonne,USD,9791.9422
2011-11-07,2011,11,Copper,industrial_metal,tonne,USD,9760.8627
2011-11-08,2011,11,Copper,industrial_metal,tonne,USD,10029.0277
2011-11-09,2011,11,Copper,industrial_metal,tonne,USD,9929.6361
2011-11-10,2011,11,Copper,industrial_metal,tonne,USD,9965.8364
2011-11-11,2011,11,Copper,industrial_metal,tonne,USD,9837.7438
2011-11-14,2011,11,Copper,industrial_metal,tonne,USD,9699.4726
2011-11-15,2011,11,Copper,industrial_metal,tonne,USD,9434.2956
2011-11-16,2011,11,Copper,industrial_metal,tonne,USD,9498.8561
2011-11-17,2011,11,Copper,industrial_metal,tonne,USD,9249.484
2011-11-18,2011,11,Copper,industrial_metal,tonne,USD,9393.0984
2011-11-21,2011,11,Copper,industrial_metal,tonne,USD,9614.4888
2011-11-22,2011,11,Copper,industrial_metal,tonne,USD,9635.3728
2011-11-23,2011,11,Copper,industrial_metal,tonne,USD,9495.528
2011-11-24,2011,11,Copper,industrial_metal,tonne,USD,9552.8359
2011-11-25,2011,11,Copper,industrial_metal,tonne,USD,9419.5209
2011-11-28,2011,11,Copper,industrial_metal,tonne,USD,9598.6018
2011-11-29,2011,11,Copper,industrial_metal,tonne,USD,9090.494
2011-11-30,2011,11,Copper,industrial_metal,tonne,USD,9021.2619
2011-12-01,2011,12,Copper,industrial_metal,tonne,USD,8589.1516
2011-12-02,2011,12,Copper,industrial_metal,tonne,USD,8349.2731
2011-12-05,2011,12,Copper,industrial_metal,tonne,USD,8749.4615
2011-12-06,2011,12,Copper,industrial_metal,tonne,USD,9000.2067
2011-12-07,2011,12,Copper,industrial_metal,tonne,USD,8855.1008
2011-12-08,2011,12,Copper,industrial_metal,tonne,USD,8560.484
2011-12-09,2011,12,Copper,industrial_metal,tonne,USD,8007.6922
2011-12-12,2011,12,Copper,industrial_metal,tonne,USD,8061.8315
2011-12-13,2011,12,Copper,industrial_metal,tonne,USD,8703.935
2011-12-14,2011,12,Copper,industrial_metal,tonne,USD,8855.9856
2011-12-15,2011,12,Copper,industrial_metal,tonne,USD,8766.1664
2011-12-16,2011,12,Copper,industrial_metal,tonne,USD,8915.0904
2011-12-19,2011,12,Copper,industrial_metal,tonne,USD,8590.2204
2011-12-20,2011,12,Copper,industrial_metal,tonne,USD,8597.5882
2011-12-21,2011,12,Copper,industrial_metal,tonne,USD,8688.5413
2011-12-22,2011,12,Copper,industrial_metal,tonne,USD,8725.2246
2011-12-23,2011,12,Copper,industrial_metal,tonne,USD,8947.0636
2011-12-26,2011,12,Copper,industrial_metal,tonne,USD,9038.5877
2011-12-27,2011,12,Copper,industrial_metal,tonne,USD,9189.7693
2011-12-28,2011,12,Copper,industrial_metal,tonne,USD,9008.5629
2011-12-29,2011,12,Copper,industrial_metal,tonne,USD,9214.3447
2011-12-30,2011,12,Copper,industrial_metal,tonne,USD,9561.7553
2012-01-02,2012,1,Copper,industrial_metal,tonne,USD,9248.2772
2012-01-03,2012,1,Copper,industrial_metal,tonne,USD,9007.9448
2012-01-04,2012,1,Copper,industrial_metal,tonne,USD,9309.1774
2012-01-05,2012,1,Copper,industrial_metal,tonne,USD,9219.3339
2012-01-06,2012,1,Copper,industrial_metal,tonne,USD,9510.5128
2012-01-09,2012,1,Copper,industrial_metal,tonne,USD,9327.6098
2012-01-10,2012,1,Copper,industrial_metal,tonne,USD,9616.1202
2012-01-11,2012,1,Copper,industrial_metal,tonne,USD,9553.1182
2012-01-12,2012,1,Copper,industrial_metal,tonne,USD,9529.0862
2012-01-13,2012,1,Copper,industrial_metal,tonne,USD,9819.202
2012-01-16,2012,1,Copper,industrial_metal,tonne,USD,9602.6057
2012-01-17,2012,1,Copper,industrial_metal,tonne,USD,9280.8326
2012-01-18,2012,1,Copper,industrial_metal,tonne,USD,9128.6369
2012-01-19,2012,1,Copper,industrial_metal,tonne,USD,9206.0335
2012-01-20,2012,1,Copper,industrial_metal,tonne,USD,8807.6871
2012-01-23,2012,1,Copper,industrial_metal,tonne,USD,8968.1904
2012-01-24,2012,1,Copper,industrial_metal,tonne,USD,8842.9141
2012-01-25,2012,1,Copper,industrial_metal,tonne,USD,9110.4315
2012-01-26,2012,1,Copper,industrial_metal,tonne,USD,8538.2095
2012-01-27,2012,1,Copper,industrial_metal,tonne,USD,8428.6997
2012-01-30,2012,1,Copper,industrial_metal,tonne,USD,8146.5157
2012-01-31,2012,1,Copper,industrial_metal,tonne,USD,8093.2123
2012-02-01,2012,2,Copper,industrial_metal,tonne,USD,8265.744
2012-02-02,2012,2,Copper,industrial_metal,tonne,USD,8324.7066
2012-02-03,2012,2,Copper,industrial_metal,tonne,USD,8358.5854
2012-02-06,2012,2,Copper,industrial_metal,tonne,USD,8405.2218
2012-02-07,2012,2,Copper,industrial_metal,tonne,USD,8520.3218
2012-02-08,2012,2,Copper,industrial_metal,tonne,USD,8360.0494
2012-02-09,2012,2,Copper,industrial_metal,tonne,USD,8585.8335
2012-02-10,2012,2,Copper,industrial_metal,tonne,USD,8771.7131
2012-02-13,2012,2,Copper,industrial_metal,tonne,USD,8870.2793
2012-02-14,2012,2,Copper,industrial_metal,tonne,USD,8992.4967
2012-02-15,2012,2,Copper,industrial_metal,tonne,USD,9039.0617
2012-02-16,2012,2,Copper,industrial_metal,tonne,USD,9471.3393
2012-02-17,2012,2,Copper,industrial_metal,tonne,USD,9357.731
2012-02-20,2012,2,Copper,industrial_metal,tonne,USD,9208.3173
2012-02-21,2012,2,Copper,industrial_metal,tonne,USD,8979.1447
2012-02-22,2012,2,Copper,industrial_metal,tonne,USD,8725.5521
2012-02-23,2012,2,Copper,industrial_metal,tonne,USD,8469.7087
2012-02-24,2012,2,Copper,industrial_metal,tonne,USD,8334.97
2012-02-27,2012,2,Copper,industrial_metal,tonne,USD,8392.2815
2012-02-28,2012,2,Copper,industrial_metal,tonne,USD,8525.3187
2012-02-29,2012,2,Copper,industrial_metal,tonne,USD,8578.6199
2012-03-01,2012,3,Copper,industrial_metal,tonne,USD,8448.3019
2012-03-02,2012,3,Copper,industrial_metal,tonne,USD,8691.2953
2012-03-05,2012,3,Copper,industrial_metal,tonne,USD,8866.7462
2012-03-06,2012,3,Copper,industrial_metal,tonne,USD,8819.2861
2012-03-07,2012,3,Copper,industrial_metal,tonne,USD,8669.8347
2012-03-08,2012,3,Copper,industrial_metal,tonne,USD,8805.0838
2012-03-09,2012,3,Copper,industrial_metal,tonne,USD,8842.0111
2012-03-12,2012,3,Copper,industrial_metal,tonne,USD,8510.2833
2012-03-13,2012,3,Copper,industrial_metal,tonne,USD,8533.4173
2012-03-14,2012,3,Copper,industrial_metal,tonne,USD,8622.903
2012-03-15,2012,3,Copper,industrial_metal,tonne,USD,8448.5718
2012-03-16,2012,3,Copper,industrial_metal,tonne,USD,8533.8944
2012-03-19,2012,3,Copper,industrial_metal,tonne,USD,8254.3095
2012-03-20,2012,3,Copper,industrial_metal,tonne,USD,8602.2341
2012-03-21,2012,3,Copper,industrial_metal,tonne,USD,8890.0736
2012-03-22,2012,3,Copper,industrial_metal,tonne,USD,8809.6928
2012-03-23,2012,3,Copper,industrial_metal,tonne,USD,8876.9966
2012-03-26,2012,3,Copper,industrial_metal,tonne,USD,8317.706
2012-03-27,2012,3,Copper,industrial_metal,tonne,USD,8136.1338
2012-03-28,2012,3,Copper,industrial_metal,tonne,USD,8161.9527
2012-03-29,2012,3,Copper,industrial_metal,tonne,USD,8024.3439
2012-03-30,2012,3,Copper,industrial_metal,tonne,USD,8268.915
2012-04-02,2012,4,Copper,industrial_metal,tonne,USD,8744.7442
2012-04-03,2012,4,Copper,industrial_metal,tonne,USD,8478.5393
2012-04-04,2012,4,Copper,industrial_metal,tonne,USD,8331.4403
2012-04-05,2012,4,Copper,industrial_metal,tonne,USD,8432.4154
2012-04-06,2012,4,Copper,industrial_metal,tonne,USD,8808.3006
2012-04-09,2012,4,Copper,industrial_metal,tonne,USD,8517.358
2012-04-10,2012,4,Copper,industrial_metal,tonne,USD,8591.718
2012-04-11,2012,4,Copper,industrial_metal,tonne,USD,8992.555
2012-04-12,2012,4,Copper,industrial_metal,tonne,USD,8570.1828
2012-04-13,2012,4,Copper,industrial_metal,tonne,USD,8307.4869
2012-04-16,2012,4,Copper,industrial_metal,tonne,USD,8269.0636
2012-04-17,2012,4,Copper,industrial_metal,tonne,USD,8216.219
2012-04-18,2012,4,Copper,industrial_metal,tonne,USD,8445.2903
2012-04-19,2012,4,Copper,industrial_metal,tonne,USD,8523.5673
2012-04-20,2012,4,Copper,industrial_metal,tonne,USD,8160.3124
2012-04-23,2012,4,Copper,industrial_metal,tonne,USD,8333.2896
2012-04-24,2012,4,Copper,industrial_metal,tonne,USD,8254.3095
2012-04-25,2012,4,Copper,industrial_metal,tonne,USD,8569.9455
2012-04-26,2012,4,Copper,industrial_metal,tonne,USD,8440.2412
2012-04-27,2012,4,Copper,industrial_metal,tonne,USD,8329.5797
2012-04-30,2012,4,Copper,industrial_metal,tonne,USD,8480.9029
2012-05-01,2012,5,Copper,industrial_metal,tonne,USD,8658.0574
2012-05-02,2012,5,Copper,industrial_metal,tonne,USD,8743.3298
2012-05-03,2012,5,Copper,industrial_metal,tonne,USD,8349.8332
2012-05-04,2012,5,Copper,industrial_metal,tonne,USD,8495.5739
2012-05-07,2012,5,Copper,industrial_metal,tonne,USD,8285.836
2012-05-08,2012,5,Copper,industrial_metal,tonne,USD,8375.4283
2012-05-09,2012,5,Copper,industrial_metal,tonne,USD,8104.1926
2012-05-10,2012,5,Copper,industrial_metal,tonne,USD,8261.6359
2012-05-11,2012,5,Copper,industrial_metal,tonne,USD,8137.897
2012-05-14,2012,5,Copper,industrial_metal,tonne,USD,7936.7368
2012-05-15,2012,5,Copper,industrial_metal,tonne,USD,8167.7915
2012-05-16,2012,5,Copper,industrial_metal,tonne,USD,8271.3524
2012-05-17,2012,5,Copper,industrial_metal,tonne,USD,8182.5332
2012-05-18,2012,5,Copper,industrial_metal,tonne,USD,8530.3122
2012-05-21,2012,5,Copper,industrial_metal,tonne,USD,8433.4649
2012-05-22,2012,5,Copper,industrial_metal,tonne,USD,8451.3437
2012-05-23,2012,5,Copper,industrial_metal,tonne,USD,8516.0451
2012-05-24,2012,5,Copper,industrial_metal,tonne,USD,8381.7538
2012-05-25,2012,5,Copper,industrial_metal,tonne,USD,8497.7144
2012-05-28,2012,5,Copper,industrial_metal,tonne,USD,8382.6001
2012-05-29,2012,5,Copper,industrial_metal,tonne,USD,8311.273
2012-05-30,2012,5,Copper,industrial_metal,tonne,USD,8619.4994
2012-05-31,2012,5,Copper,industrial_metal,tonne,USD,8373.5832
2012-06-01,2012,6,Copper,industrial_metal,tonne,USD,7883.1542
2012-06-04,2012,6,Copper,industrial_metal,tonne,USD,8287.2326
2012-06-05,2012,6,Copper,industrial_metal,tonne,USD,8840.8464
2012-06-06,2012,6,Copper,industrial_metal,tonne,USD,8693.1302
2012-06-07,2012,6,Copper,industrial_metal,tonne,USD,8235.6719
2012-06-08,2012,6,Copper,industrial_metal,tonne,USD,8203.2929
2012-06-11,2012,6,Copper,industrial_metal,tonne,USD,8179.3685
2012-06-12,2012,6,Copper,industrial_metal,tonne,USD,8178.3526
2012-06-13,2012,6,Copper,industrial_metal,tonne,USD,7988.1405
2012-06-14,2012,6,Copper,industrial_metal,tonne,USD,8169.2996
2012-06-15,2012,6,Copper,industrial_metal,tonne,USD,8314.1229
2012-06-18,2012,6,Copper,industrial_metal,tonne,USD,8017.8554
2012-06-19,2012,6,Copper,industrial_metal,tonne,USD,8216.2533
2012-06-20,2012,6,Copper,industrial_metal,tonne,USD,8665.8315
2012-06-21,2012,6,Copper,industrial_metal,tonne,USD,8663.05
2012-06-22,2012,6,Copper,industrial_metal,tonne,USD,8549.8316
2012-06-25,2012,6,Copper,industrial_metal,tonne,USD,8494.6709
2012-06-26,2012,6,Copper,industrial_metal,tonne,USD,8608.254
2012-06-27,2012,6,Copper,industrial_metal,tonne,USD,8201.145
2012-06-28,2012,6,Copper,industrial_metal,tonne,USD,8260.7157
2012-06-29,2012,6,Copper,industrial_metal,tonne,USD,8196.4652
2012-07-02,2012,7,Copper,industrial_metal,tonne,USD,8599.5018
2012-07-03,2012,7,Copper,industrial_metal,tonne,USD,8525.4542
2012-07-04,2012,7,Copper,industrial_metal,tonne,USD,8854.9031
2012-07-05,2012,7,Copper,industrial_metal,tonne,USD,8534.5663
2012-07-06,2012,7,Copper,industrial_metal,tonne,USD,8631.3749
2012-07-09,2012,7,Copper,industrial_metal,tonne,USD,8655.6548
2012-07-10,2012,7,Copper,industrial_metal,tonne,USD,8418.7738
2012-07-11,2012,7,Copper,industrial_metal,tonne,USD,8442.2726
2012-07-12,2012,7,Copper,industrial_metal,tonne,USD,8680.2776
2012-07-13,2012,7,Copper,industrial_metal,tonne,USD,8555.8634
2012-07-16,2012,7,Copper,industrial_metal,tonne,USD,8156.8423
2012-07-17,2012,7,Copper,industrial_metal,tonne,USD,8175.4549
2012-07-18,2012,7,Copper,industrial_metal,tonne,USD,8009.8711
2012-07-19,2012,7,Copper,industrial_metal,tonne,USD,7984.4722
2012-07-20,2012,7,Copper,industrial_metal,tonne,USD,8014.6069
2012-07-23,2012,7,Copper,industrial_metal,tonne,USD,7713.1249
2012-07-24,2012,7,Copper,industrial_metal,tonne,USD,7486.5312
2012-07-25,2012,7,Copper,industrial_metal,tonne,USD,7695.153
2012-07-26,2012,7,Copper,industrial_metal,tonne,USD,7681.1534
2012-07-27,2012,7,Copper,industrial_metal,tonne,USD,7276.7659
2012-07-30,2012,7,Copper,industrial_metal,tonne,USD,7566.6904
2012-07-31,2012,7,Copper,industrial_metal,tonne,USD,7721.3286
2012-08-01,2012,8,Copper,industrial_metal,tonne,USD,7662.903
2012-08-02,2012,8,Copper,industrial_metal,tonne,USD,7498.2313
2012-08-03,2012,8,Copper,industrial_metal,tonne,USD,7766.6628
2012-08-06,2012,8,Copper,industrial_metal,tonne,USD,7904.3558
2012-08-07,2012,8,Copper,industrial_metal,tonne,USD,8423.8431
2012-08-08,2012,8,Copper,industrial_metal,tonne,USD,8482.5309
2012-08-09,2012,8,Copper,industrial_metal,tonne,USD,8525.6
2012-08-10,2012,8,Copper,industrial_metal,tonne,USD,8443.8692
2012-08-13,2012,8,Copper,industrial_metal,tonne,USD,8580.7667
2012-08-14,2012,8,Copper,industrial_metal,tonne,USD,8658.2605
2012-08-15,2012,8,Copper,industrial_metal,tonne,USD,8860.4386
2012-08-16,2012,8,Copper,industrial_metal,tonne,USD,8645.3242
2012-08-17,2012,8,Copper,industrial_metal,tonne,USD,8483.3067
2012-08-20,2012,8,Copper,industrial_metal,tonne,USD,8336.4593
2012-08-21,2012,8,Copper,industrial_metal,tonne,USD,8477.5176
2012-08-22,2012,8,Copper,industrial_metal,tonne,USD,8749.6244
2012-08-23,2012,8,Copper,industrial_metal,tonne,USD,8562.4427
2012-08-24,2012,8,Copper,industrial_metal,tonne,USD,8412.2348
2012-08-27,2012,8,Copper,industrial_metal,tonne,USD,8439.9089
2012-08-28,2012,8,Copper,industrial_metal,tonne,USD,8344.9814
2012-08-29,2012,8,Copper,industrial_metal,tonne,USD,8514.2269
2012-08-30,2012,8,Copper,industrial_metal,tonne,USD,7979.6173
2012-08-31,2012,8,Copper,industrial_metal,tonne,USD,7839.0399
2012-09-03,2012,9,Copper,industrial_metal,tonne,USD,7729.505
2012-09-04,2012,9,Copper,industrial_metal,tonne,USD,7340.8121
2012-09-05,2012,9,Copper,industrial_metal,tonne,USD,7281.4129
2012-09-06,2012,9,Copper,industrial_metal,tonne,USD,7240.6371
2012-09-07,2012,9,Copper,industrial_metal,tonne,USD,7335.6223
2012-09-10,2012,9,Copper,industrial_metal,tonne,USD,7655.2412
2012-09-11,2012,9,Copper,industrial_metal,tonne,USD,7675.3669
2012-09-12,2012,9,Copper,industrial_metal,tonne,USD,7541.0338
2012-09-13,2012,9,Copper,industrial_metal,tonne,USD,7613.3672
2012-09-14,2012,9,Copper,industrial_metal,tonne,USD,7884.7385
2012-09-17,2012,9,Copper,industrial_metal,tonne,USD,7721.702
2012-09-18,2012,9,Copper,industrial_metal,tonne,USD,7599.1777
2012-09-19,2012,9,Copper,industrial_metal,tonne,USD,7776.3816
2012-09-20,2012,9,Copper,industrial_metal,tonne,USD,7777.2804
2012-09-21,2012,9,Copper,industrial_metal,tonne,USD,7946.4618
2012-09-24,2012,9,Copper,industrial_metal,tonne,USD,7960.0341
2012-09-25,2012,9,Copper,industrial_metal,tonne,USD,8113.3703
2012-09-26,2012,9,Copper,industrial_metal,tonne,USD,7893.5822
2012-09-27,2012,9,Copper,industrial_metal,tonne,USD,7913.7837
2012-09-28,2012,9,Copper,industrial_metal,tonne,USD,7891.1129
2012-10-01,2012,10,Copper,industrial_metal,tonne,USD,7672.0293
2012-10-02,2012,10,Copper,industrial_metal,tonne,USD,7425.2573
2012-10-03,2012,10,Copper,industrial_metal,tonne,USD,7642.1309
2012-10-04,2012,10,Copper,industrial_metal,tonne,USD,7631.5832
2012-10-05,2012,10,Copper,industrial_metal,tonne,USD,7494.0849
2012-10-08,2012,10,Copper,industrial_metal,tonne,USD,7552.6033
2012-10-09,2012,10,Copper,industrial_metal,tonne,USD,7832.8073
