date,port_name,country,port_type,waiting_days_at_anchorage,waiting_days_at_berth,turn_around_time_days,berth_occupancy_pct,vessels_at_anchorage,source_note
2026-03-17,Baltimore / Norfolk,USA,Loading,0.11,0.17,3.27,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-03-16,Baltimore / Norfolk,USA,Loading,0.13,0.19,3.32,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-03-15,Baltimore / Norfolk,USA,Loading,0.1,0.17,3.28,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-03-14,Baltimore / Norfolk,USA,Loading,0.12,0.17,3.29,69,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-03-13,Baltimore / Norfolk,USA,Loading,0.12,0.16,3.28,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-03-12,Baltimore / Norfolk,USA,Loading,0.14,0.2,3.34,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-03-11,Baltimore / Norfolk,USA,Loading,0.12,0.19,3.31,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-03-10,Baltimore / Norfolk,USA,Loading,0.12,0.17,3.29,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-03-09,Baltimore / Norfolk,USA,Loading,0.15,0.2,3.35,71,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-03-08,Baltimore / Norfolk,USA,Loading,0.14,0.23,3.37,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-03-07,Baltimore / Norfolk,USA,Loading,0.15,0.22,3.37,72,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-03-06,Baltimore / Norfolk,USA,Loading,0.13,0.16,3.29,69,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-03-05,Baltimore / Norfolk,USA,Loading,0.14,0.19,3.34,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-03-04,Baltimore / Norfolk,USA,Loading,0.12,0.2,3.32,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-03-03,Baltimore / Norfolk,USA,Loading,0.12,0.16,3.29,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-03-02,Baltimore / Norfolk,USA,Loading,0.13,0.23,3.36,72,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-03-01,Baltimore / Norfolk,USA,Loading,0.12,0.19,3.31,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-02-28,Baltimore / Norfolk,USA,Loading,0.14,0.19,3.33,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-02-27,Baltimore / Norfolk,USA,Loading,0.17,0.22,3.39,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-02-26,Baltimore / Norfolk,USA,Loading,0.1,0.18,3.27,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-02-25,Baltimore / Norfolk,USA,Loading,0.14,0.2,3.33,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-02-24,Baltimore / Norfolk,USA,Loading,0.1,0.18,3.28,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-02-23,Baltimore / Norfolk,USA,Loading,0.1,0.18,3.28,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-02-22,Baltimore / Norfolk,USA,Loading,0.1,0.15,3.26,68,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-02-21,Baltimore / Norfolk,USA,Loading,0.12,0.21,3.33,71,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-02-20,Baltimore / Norfolk,USA,Loading,0.09,0.15,3.24,68,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-02-19,Baltimore / Norfolk,USA,Loading,0.12,0.2,3.32,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-02-18,Baltimore / Norfolk,USA,Loading,0.15,0.19,3.33,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-02-17,Baltimore / Norfolk,USA,Loading,0.11,0.2,3.31,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-02-16,Baltimore / Norfolk,USA,Loading,0.14,0.2,3.34,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-02-15,Baltimore / Norfolk,USA,Loading,0.11,0.17,3.27,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-02-14,Baltimore / Norfolk,USA,Loading,0.13,0.22,3.35,71,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-02-13,Baltimore / Norfolk,USA,Loading,0.12,0.2,3.32,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-02-12,Baltimore / Norfolk,USA,Loading,0.18,0.24,3.42,73,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-02-11,Baltimore / Norfolk,USA,Loading,0.13,0.18,3.31,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-02-10,Baltimore / Norfolk,USA,Loading,0.13,0.18,3.3,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-02-09,Baltimore / Norfolk,USA,Loading,0.13,0.18,3.31,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-02-08,Baltimore / Norfolk,USA,Loading,0.16,0.2,3.36,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-02-07,Baltimore / Norfolk,USA,Loading,0.11,0.16,3.27,68,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-02-06,Baltimore / Norfolk,USA,Loading,0.14,0.24,3.37,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-02-05,Baltimore / Norfolk,USA,Loading,0.14,0.23,3.36,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-02-04,Baltimore / Norfolk,USA,Loading,0.12,0.19,3.32,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-02-03,Baltimore / Norfolk,USA,Loading,0.1,0.18,3.28,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-02-02,Baltimore / Norfolk,USA,Loading,0.11,0.19,3.3,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-02-01,Baltimore / Norfolk,USA,Loading,0.13,0.18,3.31,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-01-31,Baltimore / Norfolk,USA,Loading,0.14,0.22,3.36,71,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-01-30,Baltimore / Norfolk,USA,Loading,0.11,0.18,3.28,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-01-29,Baltimore / Norfolk,USA,Loading,0.14,0.21,3.35,71,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-01-28,Baltimore / Norfolk,USA,Loading,0.15,0.23,3.38,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-01-27,Baltimore / Norfolk,USA,Loading,0.14,0.18,3.33,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-01-26,Baltimore / Norfolk,USA,Loading,0.17,0.21,3.37,72,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-01-25,Baltimore / Norfolk,USA,Loading,0.15,0.2,3.35,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-01-24,Baltimore / Norfolk,USA,Loading,0.12,0.21,3.33,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-01-23,Baltimore / Norfolk,USA,Loading,0.13,0.23,3.36,71,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-01-22,Baltimore / Norfolk,USA,Loading,0.15,0.19,3.33,71,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-01-21,Baltimore / Norfolk,USA,Loading,0.14,0.18,3.32,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-01-20,Baltimore / Norfolk,USA,Loading,0.13,0.23,3.36,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-01-19,Baltimore / Norfolk,USA,Loading,0.1,0.18,3.28,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-01-18,Baltimore / Norfolk,USA,Loading,0.13,0.18,3.31,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-01-17,Baltimore / Norfolk,USA,Loading,0.13,0.22,3.35,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-01-16,Baltimore / Norfolk,USA,Loading,0.12,0.21,3.33,71,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-01-15,Baltimore / Norfolk,USA,Loading,0.12,0.18,3.3,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-01-14,Baltimore / Norfolk,USA,Loading,0.13,0.21,3.34,71,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-01-13,Baltimore / Norfolk,USA,Loading,0.15,0.21,3.36,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-01-12,Baltimore / Norfolk,USA,Loading,0.15,0.21,3.36,72,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-01-11,Baltimore / Norfolk,USA,Loading,0.15,0.2,3.35,71,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-01-10,Baltimore / Norfolk,USA,Loading,0.13,0.22,3.35,71,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-01-09,Baltimore / Norfolk,USA,Loading,0.16,0.26,3.42,74,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-01-08,Baltimore / Norfolk,USA,Loading,0.11,0.16,3.27,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-01-07,Baltimore / Norfolk,USA,Loading,0.12,0.22,3.34,71,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-01-06,Baltimore / Norfolk,USA,Loading,0.12,0.19,3.31,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-01-05,Baltimore / Norfolk,USA,Loading,0.12,0.17,3.29,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-01-04,Baltimore / Norfolk,USA,Loading,0.11,0.18,3.28,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-01-03,Baltimore / Norfolk,USA,Loading,0.12,0.16,3.28,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-01-02,Baltimore / Norfolk,USA,Loading,0.15,0.2,3.35,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2026-01-01,Baltimore / Norfolk,USA,Loading,0.12,0.19,3.31,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-12-31,Baltimore / Norfolk,USA,Loading,0.15,0.19,3.33,71,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-12-30,Baltimore / Norfolk,USA,Loading,0.16,0.22,3.38,72,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-12-29,Baltimore / Norfolk,USA,Loading,0.15,0.23,3.38,72,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-12-28,Baltimore / Norfolk,USA,Loading,0.18,0.27,3.45,74,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-12-27,Baltimore / Norfolk,USA,Loading,0.11,0.17,3.27,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-12-26,Baltimore / Norfolk,USA,Loading,0.16,0.24,3.41,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-12-25,Baltimore / Norfolk,USA,Loading,0.14,0.18,3.32,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-12-24,Baltimore / Norfolk,USA,Loading,0.12,0.18,3.31,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-12-23,Baltimore / Norfolk,USA,Loading,0.14,0.22,3.36,72,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-12-22,Baltimore / Norfolk,USA,Loading,0.17,0.25,3.42,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-12-21,Baltimore / Norfolk,USA,Loading,0.11,0.2,3.31,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-12-20,Baltimore / Norfolk,USA,Loading,0.2,0.25,3.45,75,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-12-19,Baltimore / Norfolk,USA,Loading,0.14,0.19,3.33,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-12-18,Baltimore / Norfolk,USA,Loading,0.13,0.22,3.35,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-12-17,Baltimore / Norfolk,USA,Loading,0.12,0.19,3.3,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-12-16,Baltimore / Norfolk,USA,Loading,0.14,0.23,3.37,72,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-12-15,Baltimore / Norfolk,USA,Loading,0.14,0.19,3.33,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-12-14,Baltimore / Norfolk,USA,Loading,0.12,0.2,3.32,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-12-13,Baltimore / Norfolk,USA,Loading,0.15,0.21,3.37,72,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-12-12,Baltimore / Norfolk,USA,Loading,0.16,0.22,3.39,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-12-11,Baltimore / Norfolk,USA,Loading,0.1,0.15,3.26,68,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-12-10,Baltimore / Norfolk,USA,Loading,0.14,0.18,3.31,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-12-09,Baltimore / Norfolk,USA,Loading,0.13,0.23,3.35,71,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-12-08,Baltimore / Norfolk,USA,Loading,0.14,0.23,3.37,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-12-07,Baltimore / Norfolk,USA,Loading,0.12,0.2,3.32,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-12-06,Baltimore / Norfolk,USA,Loading,0.11,0.19,3.3,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-12-05,Baltimore / Norfolk,USA,Loading,0.13,0.2,3.33,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-12-04,Baltimore / Norfolk,USA,Loading,0.11,0.17,3.28,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-12-03,Baltimore / Norfolk,USA,Loading,0.11,0.19,3.3,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-12-02,Baltimore / Norfolk,USA,Loading,0.15,0.22,3.37,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-12-01,Baltimore / Norfolk,USA,Loading,0.14,0.23,3.37,72,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-11-30,Baltimore / Norfolk,USA,Loading,0.17,0.21,3.38,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-11-29,Baltimore / Norfolk,USA,Loading,0.16,0.22,3.38,72,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-11-28,Baltimore / Norfolk,USA,Loading,0.14,0.2,3.34,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-11-27,Baltimore / Norfolk,USA,Loading,0.16,0.26,3.43,74,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-11-26,Baltimore / Norfolk,USA,Loading,0.21,0.31,3.52,77,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-11-25,Baltimore / Norfolk,USA,Loading,0.15,0.25,3.4,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-11-24,Baltimore / Norfolk,USA,Loading,0.2,0.34,3.54,77,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-11-23,Baltimore / Norfolk,USA,Loading,0.14,0.25,3.39,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-11-22,Baltimore / Norfolk,USA,Loading,0.15,0.22,3.37,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-11-21,Baltimore / Norfolk,USA,Loading,0.12,0.22,3.34,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-11-20,Baltimore / Norfolk,USA,Loading,0.16,0.3,3.47,75,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-11-19,Baltimore / Norfolk,USA,Loading,0.16,0.25,3.41,73,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-11-18,Baltimore / Norfolk,USA,Loading,0.21,0.3,3.5,76,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-11-17,Baltimore / Norfolk,USA,Loading,0.16,0.21,3.37,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-11-16,Baltimore / Norfolk,USA,Loading,0.17,0.24,3.41,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-11-15,Baltimore / Norfolk,USA,Loading,0.14,0.23,3.37,72,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-11-14,Baltimore / Norfolk,USA,Loading,0.17,0.22,3.4,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-11-13,Baltimore / Norfolk,USA,Loading,0.13,0.23,3.36,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-11-12,Baltimore / Norfolk,USA,Loading,0.2,0.25,3.45,74,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-11-11,Baltimore / Norfolk,USA,Loading,0.17,0.24,3.41,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-11-10,Baltimore / Norfolk,USA,Loading,0.21,0.26,3.47,75,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-11-09,Baltimore / Norfolk,USA,Loading,0.14,0.18,3.32,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-11-08,Baltimore / Norfolk,USA,Loading,0.17,0.25,3.41,73,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-11-07,Baltimore / Norfolk,USA,Loading,0.14,0.24,3.38,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-11-06,Baltimore / Norfolk,USA,Loading,0.14,0.21,3.35,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-11-05,Baltimore / Norfolk,USA,Loading,0.15,0.26,3.41,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-11-04,Baltimore / Norfolk,USA,Loading,0.17,0.29,3.45,75,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-11-03,Baltimore / Norfolk,USA,Loading,0.18,0.25,3.43,74,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-11-02,Baltimore / Norfolk,USA,Loading,0.14,0.25,3.39,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-11-01,Baltimore / Norfolk,USA,Loading,0.15,0.2,3.34,71,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-10-31,Baltimore / Norfolk,USA,Loading,0.18,0.24,3.43,74,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-10-30,Baltimore / Norfolk,USA,Loading,0.2,0.37,3.57,78,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-10-29,Baltimore / Norfolk,USA,Loading,0.2,0.32,3.52,77,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-10-28,Baltimore / Norfolk,USA,Loading,0.24,0.36,3.6,80,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-10-27,Baltimore / Norfolk,USA,Loading,0.2,0.37,3.57,79,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-10-26,Baltimore / Norfolk,USA,Loading,0.16,0.27,3.43,74,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-10-25,Baltimore / Norfolk,USA,Loading,0.19,0.3,3.49,76,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-10-24,Baltimore / Norfolk,USA,Loading,0.25,0.33,3.58,79,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-10-23,Baltimore / Norfolk,USA,Loading,0.26,0.36,3.62,80,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-10-22,Baltimore / Norfolk,USA,Loading,0.18,0.27,3.45,75,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-10-21,Baltimore / Norfolk,USA,Loading,0.17,0.29,3.46,75,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-10-20,Baltimore / Norfolk,USA,Loading,0.21,0.38,3.59,79,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-10-19,Baltimore / Norfolk,USA,Loading,0.19,0.26,3.45,75,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-10-18,Baltimore / Norfolk,USA,Loading,0.27,0.33,3.6,80,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-10-17,Baltimore / Norfolk,USA,Loading,0.26,0.37,3.63,80,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-10-16,Baltimore / Norfolk,USA,Loading,0.18,0.31,3.49,76,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-10-15,Baltimore / Norfolk,USA,Loading,0.25,0.34,3.59,79,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-10-14,Baltimore / Norfolk,USA,Loading,0.17,0.28,3.45,74,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-10-13,Baltimore / Norfolk,USA,Loading,0.24,0.42,3.66,82,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-10-12,Baltimore / Norfolk,USA,Loading,0.23,0.39,3.62,80,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-10-11,Baltimore / Norfolk,USA,Loading,0.27,0.43,3.7,83,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-10-10,Baltimore / Norfolk,USA,Loading,0.22,0.35,3.56,78,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-10-09,Baltimore / Norfolk,USA,Loading,0.25,0.42,3.67,82,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-10-08,Baltimore / Norfolk,USA,Loading,0.2,0.29,3.49,76,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-10-07,Baltimore / Norfolk,USA,Loading,0.22,0.29,3.52,77,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-10-06,Baltimore / Norfolk,USA,Loading,0.16,0.28,3.44,74,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-10-05,Baltimore / Norfolk,USA,Loading,0.24,0.4,3.64,81,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2025-10-04,Baltimore / Norfolk,USA,Loading,0.19,0.33,3.52,77,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
